ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,isOK
"During the financial crisis, only energetic arm-twisting and deep-pocketed IMF and EU support averted a meltdown of the economy.
","During the financial crisis , only energetic arm - twisting and deep - pocketed IMF and EU support averted a meltdown of the economy . ","During the financial crisis, only energetic arm-twisting and deep-pocketed IMF and EU support averted meltdowns of the economy.
","During the financial crisis , only energetic arm - twisting and deep - pocketed IMF and EU support averted meltdowns of the economy . ",singular,['meltdown '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,20-19,21-20,22-21,23-22,24-23,25-24","反倾销已成为中国外贸出口最严重的问题。
",arm-7,cwmt,"在金融危机期间,只有强有力的握臂和深价的基金组织和欧盟的支持,才避免了经济崩溃。","在金融危机期间,只有活跃的握臂和深价的基金组织和欧盟的支持才能避免经济崩溃。",1
")secretly in my absence without my knowledge for a change Let's take a walk for a change.
",) secretly in my absence without my knowledge for a change Let 's take a walk for a change . ,")secretly in my absence without my knowledge for a change Let's take walks for a change.
",) secretly in my absence without my knowledge for a change Let 's take walks for a change . ,singular,['walk '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,15-14,16-15,17-16,18-17,19-18,20-19","你怎么知道的秘密地在我不在的时候。 背着我换换心情。
",change-18,cwmt,秘密地在我不知情的情况下......去散步去换衣服吧,秘密地在我不知情的情况下......去换衣服......我们去散散步去换衣服吧,1
"A colleague of their father reported the case to the Team.
",A colleague of their father reported the case to the Team . ,"Colleagues of their father reported the case to the Team.
",Colleagues of their father reported the case to the Team . ,singular,['colleague '],MUTATED,"1-0,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11","她们父亲的同事向特别调查队报了案。
",case-7,UNv1,他们父亲的一名同事向调查队报告了这一案件。,他们父亲的同事向调查队报告了这一案件。,1
":: Verifiability: the measures adopted should include a system for verifying their implementation. That is the only way to maintain confidence in cases of suspected non-compliance;
",: : Verifiability : the measures adopted should include a system for verifying their implementation . That is the only way to maintain confidence in cases of suspected non - compliance ; ,":: Verifiability: the measures adopted should include systems for verifying their implementation. That is the only way to maintain confidence in cases of suspected non-compliance;
",: : Verifiability : the measures adopted should include systems for verifying their implementation . That is the only way to maintain confidence in cases of suspected non - compliance ; ,singular,['system '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31","- 可核查：采取的措施应包括核查其执行情况的制度，这是在怀疑违规的情况下，保持信任的唯一办法；
",case-25,UNv1,"· 可核实性:所采取的措施应包括核查其执行情况的制度,这是在涉嫌不遵约的情况下保持信任的唯一途径;","* 可核实性:所采取的措施应包括核查其执行情况的制度,这是在涉嫌不遵守的情况下保持信心的唯一途径;",1
"To remind you that our maritime ties go a long way back in history, I would tell you a story about a Norwegian vessel in Guangzhou.
","To remind you that our maritime ties go a long way back in history , I would tell you a story about a Norwegian vessel in Guangzhou . ","To remind you that our maritime ties go a long way back in history, I would tell you stories about a Norwegian vessel in Guangzhou.
","To remind you that our maritime ties go a long way back in history , I would tell you stories about a Norwegian vessel in Guangzhou . ",singular,['story '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27","为了让大家了解历史上两国在海洋上的不解之缘，我给大家讲个故事，关于上世纪初一艘在广州的挪威船。
",tie-6,cwmt,"为了提醒你们,我们的海上联系 早在历史的漫长历史, 我想告诉你们一个故事 关于挪威船只在广州。","为了提醒你们,我们的海上联系 早在历史的漫长历史, 我会告诉你关于挪威船只 在广州的故事。",1
"I'm doing a film about life in the tunnels... and I'm looking for someone named Angel... and a friend of mine said he might live around here.
",I 'm doing a film about life in the tunnels ... and I 'm looking for someone named Angel ... and a friend of mine said he might live around here . ,"I'm doing a film about life in the tunnels... and I'm looking for someone named Angel... and friends of mine said he might live around here.
",I 'm doing a film about life in the tunnels ... and I 'm looking for someone named Angel ... and friends of mine said he might live around here . ,singular,['friend '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31","我正在做一个关于生活电影 在隧道... 而我在寻找 有人叫天使... 和我的一个朋友说，他 可能住在这里周围。
",film-4,os18,我正在拍一部关于隧道里的生活的电影... 我在找一个叫天使的人... 我的一个朋友说他可能住在附近,我正在拍一部关于隧道里的生活的电影... 我在找一个叫天使的人... 我朋友说他可能住在这附近,1
"However, many States are not yet party to those conventions, and certain key areas of the nuclear fuel cycle are still not subject to conventions.
","However , many States are not yet party to those conventions , and certain key areas of the nuclear fuel cycle are still not subject to conventions . ","However, a State is not yet party to those conventions, and certain key areas of the nuclear fuel cycle are still not subject to conventions.
","However , a State is not yet party to those conventions , and certain key areas of the nuclear fuel cycle are still not subject to conventions . ",plural,['States '],MUTATED,"0-0,1-1,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28","然而，许多国家尚未加入公约，核燃料周期的一些关键领域尚未受公约制约。
",cycle-20,UNv1,"然而,许多国家尚未加入这些公约,核燃料循环的某些关键领域仍然不受公约的约束。","然而,一个国家尚未加入这些公约,核燃料循环的某些关键领域仍然不受公约的约束。",1
"41. At the Oslo Group meeting in Ottawa in February 2009, it was decided to establish a group to contribute to the drafting of the chapter on energy balances.
","41 . At the Oslo Group meeting in Ottawa in February 2009 , it was decided to establish a group to contribute to the drafting of the chapter on energy balances . ","41. At the Oslo Group meeting in Ottawa in February 2009, it was decided to establish groups to contribute to the drafting of the chapter on energy balances.
","41 . At the Oslo Group meeting in Ottawa in February 2009 , it was decided to establish groups to contribute to the drafting of the chapter on energy balances . ",singular,['group '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31","41. 2009年2月在渥太华举行的奥斯陆小组会议决定设立一个小组，帮助起草能源平衡一章。
",balance-30,UNv1,"41. 2009年2月在渥太华举行的奥斯陆小组会议决定设立一个小组,为起草能源平衡一章作出贡献。","41. 2009年2月在渥太华举行的奥斯陆小组会议决定成立小组,为起草能源平衡一章作出贡献。",1
"So really what supports a film, just like what supports an app, is word of mouth.""
","So really what supports a film , just like what supports an app , is word of mouth . "" ","So really what supports a film, just like what supports apps, is word of mouth.""
","So really what supports a film , just like what supports apps , is word of mouth . "" ",singular,['app'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19","所以支撑电影的和应用程序的东西是一样的，都是口碑。
",film-5,um,"所以真正支持电影的东西, 就像支持应用程序的东西一样, 就是口语。""","所以真正支持电影的东西, 就像支持应用程序的东西一样, 就是口语。""",1
"""Any employee or non-employee owning a minimum of five percent of the outstanding common shares of company stock shall be entitled to a voting seat on the board of directors"".
",""" Any employee or non - employee owning a minimum of five percent of the outstanding common shares of company stock shall be entitled to a voting seat on the board of directors "" . ","""Any employee or non-employee owning minimums of five percent of the outstanding common shares of company stock shall be entitled to a voting seat on the board of directors"".
",""" Any employee or non - employee owning minimums of five percent of the outstanding common shares of company stock shall be entitled to a voting seat on the board of directors "" . ",singular,['minimum '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34","""职员或非职员 ""拥有公司已发行股份5%以上 ""将获得董事会投票权""
",board-30,os18,"“任何雇员或非雇员,凡拥有公司股票未清共同股份至少5%的,应有权在董事会享有表决权席位。”","“任何雇员或非雇员,凡拥有公司股票未清共同股份5%的最低限额的,应有权在董事会享有表决权席位。”",1
"This event indicates an attempt to access the PAM.CONF configuration file of pluggable authentication modules for deletion, modification, creation, renaming or change-attribute purposes.
","This event indicates an attempt to access the PAM.CONF configuration file of pluggable authentication modules for deletion , modification , creation , renaming or change - attribute purposes . ","This event indicates attempts to access the PAM.CONF configuration file of pluggable authentication modules for deletion, modification, creation, renaming or change-attribute purposes.
","This event indicates attempts to access the PAM.CONF configuration file of pluggable authentication modules for deletion , modification , creation , renaming or change - attribute purposes . ",singular,['attempt '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28","此事件表示试图访问并删除、修改、创建、重命名可插入验证模块 PAM.CONF 配置文件或更改其属性的行为。
",file-10,um,"此事件表示尝试访问 PAM. CONF 配置文件, 用于删除、 修改、 创建、 重命名或更改属性目的的插接认证模块 。","此事件表示尝试访问 PAM. CONF 配置文件, 用于删除、 修改、 创建、 重命名或更改属性目的的插接认证模块 。",1
